horizon,symbol,model,rmse,mase,r2,rmse_skill_pct,dm_p,coverage
21,META,elastic_net,0.5475365508605818,1.2666371843966915,-2.0537949150496777,-13.527192403163578,0.4240726128600447,0.8432539682539681
21,META,random_forest,0.45235332380454785,0.9146037968633898,-0.06479714707945791,7.090213755728614,0.2668450686440593,0.8194444444444444
21,META,gradient_boosting,0.4599435751599456,0.98173571625495,-0.3685222710379439,7.5917988175164375,0.42362231015643204,0.7559523809523809
21,META,lightgbm,0.4607559329115831,0.9778625739021214,-0.45482569231868997,7.593904385879579,0.4552147686099741,0.7619047619047619
21,TSLA,naive_last_price,0.3218686549917241,1.0,-0.16141305159475772,0.0,,0.8472222222222222
21,TSLA,historical_mean,0.32513354338326383,1.0178204133962798,-0.21554182721206852,-0.5506891490867583,0.6361855206123963,0.8511904761904762
21,TSLA,ridge,0.36371905180692643,1.115294118097499,-0.6160669451801051,-20.860821720253252,0.34610426885658097,0.753968253968254
21,TSLA,elastic_net,0.47861360268224773,1.4708088343197006,-1.8586438706736148,-61.730145739819676,0.08153081862484113,0.748015873015873
21,TSLA,random_forest,0.30331448245530135,0.9657702874888381,-0.12523448511201993,7.088885706540116,0.17958140542866552,0.9027777777777778
21,TSLA,gradient_boosting,0.30164171385439525,1.0132172526962169,-0.20962001289546608,6.155374737842145,0.5635185428836293,0.8551587301587301
21,TSLA,lightgbm,0.3049466313015591,1.0094436842603418,-0.20627145702434854,4.9849445896598565,0.620731448370607,0.8214285714285714
21,JPM,naive_last_price,0.37246923727628783,1.0,-0.19889494159908291,0.0,,0.8353174603174603
21,JPM,historical_mean,0.37221250733790395,0.9960031218474856,-0.18118678525439105,-0.20605930273562834,0.7498956305085176,0.8333333333333333
21,JPM,ridge,0.41097731358616907,1.2424001719247455,-0.8715778413059737,-5.3346172827323235,0.6783899498346933,0.8194444444444444
21,JPM,elastic_net,0.46431382562111534,1.360212241466573,-1.4243528372409433,-19.563606609432416,0.17887603071769131,0.7857142857142857
21,JPM,random_forest,0.36412823680762973,0.9994578017275104,-0.2114929192957256,3.955715010857075,0.5274766711362076,0.8492063492063492
21,JPM,gradient_boosting,0.35394308405773184,0.9883334742072136,-0.2991345801041909,7.454450794947509,0.45339482758519756,0.8809523809523809
21,JPM,lightgbm,0.3397319819035548,0.922809688883276,-0.1560713715090849,10.06703261398859,0.3234056504379801,0.8690476190476191
21,XOM,naive_last_price,0.2734168281341726,1.0,-0.5182440316080844,0.0,,0.7817460317460317
21,XOM,historical_mean,0.27219325684316176,0.9999971436550038,-0.5303896645110672,0.19192527731168862,0.8848739095833105,0.8035714285714286
21,XOM,ridge,0.3501662892713274,1.4130168976296504,-2.627463184954834,-26.842781335945286,0.11698462761821138,0.7003968253968254
21,XOM,elastic_net,0.4224104079849299,1.7527762291707603,-4.264411945553759,-51.10682318706703,0.01609917624955548,0.6646825396825397
21,XOM,random_forest,0.2541658111815914,0.9114956616493886,-0.388212082645477,6.434374741058601,0.22986288935695498,0.7698412698412698
21,XOM,gradient_boosting,0.3055527893416738,1.1906785332530405,-1.5256976625658492,-10.519257060043618,0.42535102856626783,0.7321428571428571
21,XOM,lightgbm,0.30141469113292824,1.1526582579153222,-1.344880365327584,-8.759742321051878,0.49509210457301345,0.746031746031746
21,JNJ,naive_last_price,0.39119978077054407,1.0,-0.4520502723552088,0.0,,0.7579365079365079
21,JNJ,historical_mean,0.39051066533830353,0.9952412901173742,-0.4452989969911802,0.09626520287203677,0.8882009541533749,0.7599206349206349
21,JNJ,ridge,0.5516422271786795,1.5389905275497813,-4.1084443401294575,-45.971642144354455,0.15142776162923144,0.73015873015873
21,JNJ,elastic_net,0.5916413795080299,1.6364567427983265,-4.274492287911911,-56.949033204513036,0.13520632375863517,0.7599206349206349
21,JNJ,random_forest,0.3676753258927806,0.9282628816848223,-0.6728607246125126,6.080167634476153,0.46286724613452357,0.751984126984127
21,JNJ,gradient_boosting,0.40032426419156475,1.0105826481189748,-1.4075721608201284,-1.4919666133506482,0.9113175343869979,0.8174603174603174
21,JNJ,lightgbm,0.39294110160196916,0.9641885629148745,-1.3669480137836847,-0.27355561955875185,0.9837684562721387,0.8234126984126984
21,WMT,naive_last_price,0.4062439397741782,1.0,-0.09582244162545062,0.0,,0.8670634920634921
21,WMT,historical_mean,0.41236372730227583,1.0134657835299294,-0.13613080588178855,-1.3435717669024294,0.20994319672469253,0.8670634920634921
21,WMT,ridge,0.551628623607721,1.6154967065913737,-2.2634753116057187,-38.169467479235905,0.07705467301447966,0.6666666666666667
21,WMT,elastic_net,0.48926932698007064,1.5437217402029473,-2.7300795413475063,-24.360225173277982,0.32833699666855143,0.75
21,WMT,random_forest,0.41533317389062097,1.0485978774504723,-0.26431350142243903,-2.2456887857925434,0.813833812513334,0.8095238095238095
21,WMT,gradient_boosting,0.5147177132037418,1.3360291295460565,-0.9931256059484717,-25.866102215936483,0.057474513332594235,0.7559523809523809
21,WMT,lightgbm,0.5086069876440774,1.3308374087190051,-1.0120460378423397,-24.764199457569113,0.09443600074176994,0.7698412698412699
21,SPY,naive_last_price,0.4814256965676239,1.0,-0.3455633290729472,0.0,,0.6845238095238095
21,SPY,historical_mean,0.4884016117969242,1.0182003265572188,-0.3939695591744773,-1.2744586852165396,0.47120496206641915,0.7003968253968254
21,SPY,ridge,0.5426516355689457,1.138498713325938,-0.9714630216719444,-14.521393659481706,0.19680360895041193,0.7698412698412698
21,SPY,elastic_net,0.5696071880246073,1.2830502378511435,-1.8648551496277694,-19.048534768144386,0.10038432078700366,0.751984126984127
21,SPY,random_forest,0.4298528864010791,0.8729933742794411,-0.027162031927775776,9.506262860997772,0.05364227473500782,0.7321428571428571
21,SPY,gradient_boosting,0.40916235442807,0.823716773104753,-0.11209406483218833,11.54050820020609,0.21626001700050512,0.7857142857142857
21,SPY,lightgbm,0.413589635874534,0.8349140951769383,-0.09518886304681477,11.034898652401893,0.22643789959357208,0.7698412698412698
